id_venda;id_cliente;tipo;data_venda;valor_unitario;valor_subtotal;valor_total;valor_nota;valor_desconto;descricao_desconto;status;cancelado;processada;nome_colaborador;descricao;id_nota_venda
68563444;6605159;ATENDIMENTO;20260221;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
66322972;6605159;ATENDIMENTO;20260120;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
62308824;6605159;ATENDIMENTO;20251220;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
69235837;6607288;ATENDIMENTO;20260312;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
63106189;6607288;ATENDIMENTO;20251210;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
72600209;6610626;ATENDIMENTO;20260425;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
70722412;6610626;ATENDIMENTO;20260325;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
68808527;6610626;ATENDIMENTO;20260225;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
66342424;6610626;ATENDIMENTO;20260124;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
62239461;6610626;ATENDIMENTO;20251224;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
62602444;6610626;ATENDIMENTO;20251127;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
72602307;6614211;ATENDIMENTO;20260424;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
70100622;6614211;ATENDIMENTO;20260316;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
68128522;6614211;ATENDIMENTO;20260213;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
65939155;6614211;ATENDIMENTO;20260120;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
62229197;6614211;ATENDIMENTO;20251211;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
72287978;6614545;ATENDIMENTO;20260516;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
70461692;6614545;ATENDIMENTO;20260418;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
70356829;6614545;ATENDIMENTO;20260321;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
68135426;6614545;ATENDIMENTO;20260218;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
66155596;6614545;ATENDIMENTO;20260124;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
62229728;6614545;ATENDIMENTO;20251220;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
60300136;6614545;ATENDIMENTO;20251122;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
67596100;6614796;ATENDIMENTO;20260212;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
68825106;6615028;ATENDIMENTO;20260228;135.00;135.00;135.00;135.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination;
65742844;6615028;ATENDIMENTO;20260117;135.00;135.00;135.00;135.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination;
63689252;6615028;ATENDIMENTO;20251211;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
71564723;6616041;ATENDIMENTO;20260417;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
69805760;6616041;ATENDIMENTO;20260316;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
68105398;6616041;ATENDIMENTO;20260219;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
62239843;6616041;ATENDIMENTO;20251223;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
62325051;6620218;ATENDIMENTO;20251219;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
72599643;6620290;ATENDIMENTO;20260428;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
67956374;6620290;ATENDIMENTO;20260313;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
67881353;6620290;ATENDIMENTO;20260211;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
62271205;6620290;ATENDIMENTO;20251223;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
60481778;6620290;ATENDIMENTO;20251125;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
68815973;6621813;ATENDIMENTO;20260304;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
70358040;6622344;ATENDIMENTO;20260320;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
65992041;6622344;ATENDIMENTO;20260212;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
65947049;6622344;ATENDIMENTO;20260115;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
62325291;6622344;ATENDIMENTO;20251219;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
69492925;6623662;ATENDIMENTO;20260306;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
72298833;6624395;ATENDIMENTO;20260516;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
69303096;6624395;ATENDIMENTO;20260418;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
66671557;6624395;ATENDIMENTO;20260304;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
64642964;6624395;ATENDIMENTO;20260124;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
62516347;6624395;ATENDIMENTO;20251224;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
67886257;6624636;ATENDIMENTO;20260221;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
63106009;6624636;ATENDIMENTO;20251218;60.50;60.50;60.50;60.50;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
73119871;6630897;ATENDIMENTO;20260507;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
71108926;6630897;ATENDIMENTO;20260401;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
69023749;6630897;ATENDIMENTO;20260303;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
66923230;6630897;ATENDIMENTO;20260128;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
62309225;6630897;ATENDIMENTO;20251229;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
62063752;6630897;ATENDIMENTO;20251127;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
69794470;6631774;ATENDIMENTO;20260313;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
66937755;6631774;ATENDIMENTO;20260205;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
62230126;6631774;ATENDIMENTO;20251217;123.00;123.00;123.00;123.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço Queixo Lateral;
72852620;6646888;ATENDIMENTO;20260429;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
71590857;6646888;ATENDIMENTO;20260409;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
70768343;6646888;ATENDIMENTO;20260327;150.00;150.00;150.00;150.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Hydra Gloss;
69952029;6646888;ATENDIMENTO;20260313;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
68738244;6646888;ATENDIMENTO;20260225;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
67522636;6646888;ATENDIMENTO;20260207;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
66188049;6646888;ATENDIMENTO;20260120;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
64806860;6646888;ATENDIMENTO;20251229;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
63691329;6646888;ATENDIMENTO;20251211;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
62095565;6646888;ATENDIMENTO;20251121;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
73011949;6646891;ATENDIMENTO;20260502;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
71201566;6646891;ATENDIMENTO;20260403;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
66611200;6646891;ATENDIMENTO;20260131;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
63645749;6646891;ATENDIMENTO;20251212;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
73396858;6647198;ATENDIMENTO;20260514;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
71711579;6647198;ATENDIMENTO;20260415;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
69892244;6647198;ATENDIMENTO;20260312;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
66594563;6647198;ATENDIMENTO;20260128;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
62632520;6647198;ATENDIMENTO;20251218;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
62516467;6647198;ATENDIMENTO;20251202;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
68033670;6653336;ATENDIMENTO;20260218;135.00;135.00;135.00;135.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination;
73039295;6658927;ATENDIMENTO;20260514;96.00;96.00;96.00;96.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço Queixo;
73014305;6658927;ATENDIMENTO;20260430;96.00;96.00;96.00;96.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço Queixo;
72172460;6658927;ATENDIMENTO;20260422;96.00;96.00;96.00;96.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço Queixo;
70969536;6658927;ATENDIMENTO;20260409;96.00;96.00;96.00;96.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço Queixo;
70879758;6658927;ATENDIMENTO;20260328;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
70879662;6658927;ATENDIMENTO;20260328;96.00;96.00;96.00;96.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço Queixo;
69050324;6658927;ATENDIMENTO;20260304;96.00;96.00;96.00;96.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço Queixo;
67550558;6658927;ATENDIMENTO;20260220;96.00;96.00;96.00;96.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço Queixo;
67541388;6658927;ATENDIMENTO;20260205;96.00;96.00;96.00;96.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço Queixo;
65976373;6658927;ATENDIMENTO;20260123;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
65975996;6658927;ATENDIMENTO;20260123;96.00;96.00;96.00;96.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço Queixo;
63893677;6658927;ATENDIMENTO;20260115;96.00;96.00;96.00;96.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço Queixo;
63892462;6658927;ATENDIMENTO;20251230;96.00;96.00;96.00;96.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço Queixo;
63646929;6658927;ATENDIMENTO;20251222;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
62306894;6658927;ATENDIMENTO;20251222;96.00;96.00;96.00;96.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço Queixo;
63877707;6658927;ATENDIMENTO;20251213;96.00;96.00;96.00;96.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço Queixo;
62168807;6658927;ATENDIMENTO;20251127;65.00;65.00;65.00;65.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
62152958;6658927;ATENDIMENTO;20251127;96.00;96.00;96.00;96.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço Queixo;
62213296;6658927;ATENDIMENTO;20251126;96.00;96.00;96.00;96.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço Queixo;
73401970;6667116;ATENDIMENTO;20260507;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
71438439;6667116;ATENDIMENTO;20260408;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
68816280;6667116;ATENDIMENTO;20260227;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
66423632;6667116;ATENDIMENTO;20260121;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
62534591;6667116;ATENDIMENTO;20251224;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
72994372;6672276;ATENDIMENTO;20260501;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
71118359;6672276;ATENDIMENTO;20260403;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
68738462;6672276;ATENDIMENTO;20260227;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
62853361;6672276;ATENDIMENTO;20251221;135.00;135.00;135.00;135.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Brow Lamination;
71301812;6672998;ATENDIMENTO;20260403;65.00;65.00;65.00;65.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
68822416;6672998;ATENDIMENTO;20260226;65.00;65.00;65.00;65.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
64356393;6672998;ATENDIMENTO;20251219;65.00;65.00;65.00;65.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
62237885;6672998;ATENDIMENTO;20251121;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
62062461;6672998;ATENDIMENTO;20251121;65.00;65.00;65.00;65.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
73731284;6673642;ATENDIMENTO;20260530;65.00;65.00;65.00;65.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
73359027;6673642;ATENDIMENTO;20260508;65.00;65.00;65.00;65.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
70355044;6673642;ATENDIMENTO;20260411;65.00;65.00;65.00;65.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
69284657;6673642;ATENDIMENTO;20260305;65.00;65.00;65.00;65.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
67354006;6673642;ATENDIMENTO;20260204;65.00;65.00;65.00;65.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
63238091;6673642;ATENDIMENTO;20251229;65.00;65.00;65.00;65.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
63227989;6673642;ATENDIMENTO;20251206;65.00;65.00;65.00;65.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
73402509;6681792;ATENDIMENTO;20260508;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
69416666;6681792;ATENDIMENTO;20260306;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
67195015;6681792;ATENDIMENTO;20260131;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
63401549;6681792;ATENDIMENTO;20251206;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
73402602;6681809;ATENDIMENTO;20260507;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
70945915;6681809;ATENDIMENTO;20260328;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
67521145;6681809;ATENDIMENTO;20260210;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
64146747;6681809;ATENDIMENTO;20251229;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
62301096;6681809;ATENDIMENTO;20251217;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
72266267;6688722;ATENDIMENTO;20260418;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
66456177;6688722;ATENDIMENTO;20260122;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
73725727;6691731;ATENDIMENTO;20260514;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
70867627;6691731;ATENDIMENTO;20260424;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
70733475;6691731;ATENDIMENTO;20260327;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
67426500;6691731;ATENDIMENTO;20260212;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
62235393;6691731;ATENDIMENTO;20251222;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
71201069;6698036;ATENDIMENTO;20260421;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
69172937;6698036;ATENDIMENTO;20260306;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
73394530;6699382;ATENDIMENTO;20260508;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
72411810;6699382;ATENDIMENTO;20260422;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
69902689;6699382;ATENDIMENTO;20260313;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
68486117;6699382;ATENDIMENTO;20260220;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
65934297;6699382;ATENDIMENTO;20260117;30.00;30.00;30.00;30.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
64894744;6699382;ATENDIMENTO;20251230;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
72912569;6700814;ATENDIMENTO;20260502;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
66690890;6700814;ATENDIMENTO;20260131;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
62532457;6700814;ATENDIMENTO;20251206;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
62361580;6700814;ATENDIMENTO;20251122;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
70713520;6733530;ATENDIMENTO;20260325;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
68737919;6733530;ATENDIMENTO;20260227;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
66657821;6733530;ATENDIMENTO;20260127;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
62271055;6733530;ATENDIMENTO;20251226;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
72976314;6739542;ATENDIMENTO;20260430;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
70734376;6739542;ATENDIMENTO;20260326;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
67833497;6739542;ATENDIMENTO;20260212;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
66417467;6739542;ATENDIMENTO;20260121;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
64654390;6739542;ATENDIMENTO;20251227;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Henna;
63105620;6739542;ATENDIMENTO;20251205;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
67853631;6739551;ATENDIMENTO;20260210;65.00;65.00;65.00;65.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Buço;
73458663;6739576;ATENDIMENTO;20260508;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
71590173;6739576;ATENDIMENTO;20260408;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
69184728;6739576;ATENDIMENTO;20260304;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
67596908;6739576;ATENDIMENTO;20260206;80.00;80.00;80.00;80.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Com Coloração/Henna Buço;
64612757;6739576;ATENDIMENTO;20251227;60.00;60.00;60.00;60.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado Com Coloração;
73250661;6739885;ATENDIMENTO;20260606;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
71738277;6739885;ATENDIMENTO;20260505;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
70011594;6739885;ATENDIMENTO;20260410;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
68108651;6739885;ATENDIMENTO;20260314;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
65977675;6739885;ATENDIMENTO;20260213;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
64163450;6739885;ATENDIMENTO;20260115;45.00;45.00;45.00;45.00;;;NOTA_PENDENTE;NAO;NAO;Ana Carolina;Design Personalizado;
